date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:25	1130/1130	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:03%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon2r.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon2r.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:26	1190/1190	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:08%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon2rn.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon2rn.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:26	894/894	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:14%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon3.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon3.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:28	894/894	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:19%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon3n.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon3n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:29	1042/1042	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:24%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:29	1098/1098	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:30%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4n.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:29	1286/1286	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:35%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4r.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4r.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:30	1342/1342	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:40%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4rn.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4rn.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:30	2014/2014	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:45%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4t.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4t.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:33	1545/1545	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:50%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4tn.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon4tn.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:33	815/815	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:35:56%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon5.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon5.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:36	815/815	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:36:01%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon5n.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon5n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:36	1249/1249	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:36:06%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon6.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon6.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:37	1249/1249	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:36:11%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon6n.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon6n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:37	1099/1099	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:36:16%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon7.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon7.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:38	1072/1072	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:36:21%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon7n.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon7n.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:41	1072/1072	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:36:27%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon8.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon8.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:44	797/797	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:36:32%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon9.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon9.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:44	1059/1059	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:34:33%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon11.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon11.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:45	1155/1155	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:34:38%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon13.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon13.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
13:44:46	780/780	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20Mar%202024%2019:34:43%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon15.svg	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/img/post-previsao-do-tempo/Icon15.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/980e3c92-b130-43b7-ba4d-eb2658a54ceb/bb217abf-77fc-4195-afe4-cce29453dae1.css)
